buy_date,sell_date,ticker,regime_at_buy,buy_price,sell_price,profit_pct
2024-03-19,2024-04-02,055550,NEUTRAL,47850.0,45000.0,-5.956112852664576
2024-03-19,2024-04-03,030200,NEUTRAL,37350.0,36080.357142857145,-3.3993115318416463
2024-02-26,2024-04-04,023530,BULL,76000.0,71440.0,-6.0
2024-04-05,2024-04-11,055550,BULL,44100.0,41600.0,-5.6689342403628125
2024-03-19,2024-04-12,015760,NEUTRAL,22400.0,21056.0,-6.0
2024-03-19,2024-04-12,010950,NEUTRAL,78500.0,79098.61237488626,0.7625635348869544
2024-04-22,2024-05-02,010950,NEUTRAL,76100.0,71642.85714285714,-5.856955134221885
2024-04-22,2024-05-30,005930,NEUTRAL,76100.0,74800.0,-1.7082785808147174
2024-05-02,2024-05-31,010130,NEUTRAL,460000.0,511980.97826086957,11.300212665406429
2024-05-31,2024-06-05,055550,NEUTRAL,47150.0,45071.42857142857,-4.408422966217238
2024-04-03,2024-07-22,005380,BULL,216000.0,259000.0,19.90740740740741
2024-05-30,2024-07-24,000810,NEUTRAL,341500.0,354150.0,3.7042459736456803
2024-06-05,2024-07-24,010130,NEUTRAL,489000.0,498979.7326906223,2.0408451310066
2024-07-22,2024-07-26,066570,NEUTRAL,111000.0,106896.42857142857,-3.6969111969112025
2024-04-02,2024-08-02,024110,BULL,13220.0,13880.0,4.992435703479576
2024-07-31,2024-08-02,066570,NEUTRAL,104000.0,99382.14285714286,-4.440247252747255
2024-07-31,2024-08-02,000810,NEUTRAL,372500.0,352946.4285714286,-5.2492809204218585
2024-04-11,2024-08-05,017670,BULL,51200.0,53350.0,4.19921875
2024-07-31,2024-08-05,010130,NEUTRAL,484000.0,464875.0,-3.9514462809917354
2024-08-09,2024-08-23,009150,BEAR,143500.0,142245.72424091588,-0.8740597624279589
2024-08-09,2024-08-26,005930,BEAR,74700.0,77147.82941288965,3.276880070802747
2024-08-12,2024-08-27,055550,BEAR,54100.0,61370.0,13.438077634011092
2024-08-12,2024-08-29,017670,BEAR,54300.0,54805.0,0.9300184162062615
2024-08-12,2024-08-30,030200,BEAR,38000.0,38716.07142857143,1.8843984962405989
2024-09-02,2024-09-09,017670,BEAR,55200.0,57036.0,3.3260869565217392
2024-09-09,2024-09-11,024110,BEAR,13750.0,13337.5,-3.0
2024-09-10,2024-09-20,017670,BEAR,56700.0,57230.0,0.9347442680776015
2024-09-11,2024-09-25,055550,BEAR,53100.0,54856.618240516545,3.308132279692176
2024-09-19,2024-09-26,033780,BEAR,106700.0,107529.89690721649,0.7777852926115192
2024-09-23,2024-09-30,017670,BEAR,57900.0,56648.0,-2.162348877374784
2024-09-24,2024-10-02,030200,BEAR,41400.0,39750.0,-3.985507246376811
2024-09-12,2024-10-04,024110,BEAR,13590.0,13841.9,1.8535688005886655
2024-09-30,2024-10-07,015760,BEAR,20550.0,19878.57142857143,-3.2672923183871965
2024-09-30,2024-10-07,066570,BEAR,104300.0,103005.2732502397,-1.2413487533655825
2024-10-02,2024-10-10,017670,BEAR,55600.0,55484.0,-0.20863309352517986
2024-10-02,2024-10-11,033780,BEAR,104500.0,110300.0,5.55023923444976
2024-10-04,2024-10-21,030200,BEAR,40800.0,42971.0,5.321078431372548
2024-10-14,2024-10-22,066570,BEAR,98700.0,95846.40324214792,-2.891182125483363
2024-10-11,2024-10-24,015760,BEAR,19850.0,22250.0,12.090680100755668
2024-10-11,2024-10-28,024110,BEAR,14080.0,14462.699999999999,2.718039772727265
2024-10-11,2024-10-30,017670,BEAR,55700.0,56066.0,0.6570915619389588
2024-10-21,2024-10-31,096770,BEAR,114400.0,117409.42807192808,2.6306189439930767
2024-10-24,2024-10-31,010130,BEAR,1138000.0,864000.0,-24.077328646748683
2024-10-23,2024-11-05,030200,BEAR,42700.0,43165.0,1.088992974238876
2024-11-05,2024-11-06,010130,BEAR,1257000.0,1181580.0,-6.0
2024-11-07,2024-11-08,010130,BEAR,1246000.0,1171240.0,-6.0
2024-11-01,2024-11-11,017670,BEAR,57000.0,56100.0,-1.5789473684210527
2024-11-05,2024-11-13,024110,BEAR,14470.0,14375.4,-0.6537664132688346
2024-11-11,2024-11-13,015760,BEAR,22250.0,21151.785714285714,-4.935794542536118
2024-10-28,2024-11-14,033780,BEAR,110700.0,119645.46393082978,8.080816559015155
2024-11-11,2024-11-14,096770,BEAR,108500.0,101990.0,-6.0
2024-11-12,2024-11-14,030200,BEAR,43500.0,41614.28571428572,-4.334975369458121
2024-11-18,2024-11-22,010130,BEAR,1006000.0,945640.0,-6.0
2024-11-15,2024-11-27,096770,BEAR,96100.0,116280.0,20.998959417273674
2024-11-22,2024-11-29,015760,BEAR,23750.0,23800.962406015038,0.21457855164226583
2024-11-14,2024-12-03,017670,BEAR,56400.0,60043.0,6.459219858156029
2024-11-14,2024-12-04,024110,BEAR,14330.0,14714.9,2.6859734822051613
2024-11-15,2024-12-04,030200,BEAR,41500.0,47950.0,15.542168674698795
2024-11-27,2024-12-04,012330,BEAR,246000.0,238500.0,-3.048780487804878
2024-12-05,2024-12-06,010130,BEAR,2000000.0,1880000.0,-6.0
2024-12-04,2024-12-09,015760,BEAR,21700.0,20542.85714285714,-5.332455562870317
2024-12-05,2024-12-12,033780,BEAR,122000.0,116900.0,-4.180327868852459
2024-12-05,2024-12-13,012330,BEAR,236500.0,242600.42283298098,2.57945997166215
2024-12-10,2024-12-18,015760,BEAR,21400.0,21036.8240987984,-1.6970836504747708
2024-12-11,2024-12-18,024110,BEAR,14680.0,14394.8,-1.9427792915531386
2024-12-11,2024-12-19,017670,BEAR,56500.0,56700.0,0.35398230088495575
2024-12-13,2024-12-20,030200,BEAR,44850.0,45348.47109412327,1.1114182700630317
2024-12-16,2024-12-20,033780,BEAR,113900.0,108017.85714285714,-5.16430452778126
2024-12-23,2024-12-30,030200,BEAR,45700.0,44571.66301969365,-2.469008709641897
2024-12-23,2024-12-30,017670,BEAR,56700.0,55484.0,-2.144620811287478
2024-12-23,2024-12-30,033780,BEAR,110100.0,106954.95004541326,-2.8565394682894962
2024-12-23,2025-01-02,000810,BEAR,372000.0,356000.0,-4.301075268817205
2024-12-23,2025-01-02,015760,BEAR,20700.0,19921.42857142857,-3.7612146307798606
2024-12-30,2025-01-03,010130,BEAR,1006000.0,945640.0,-6.0
2025-01-02,2025-01-06,033780,BEAR,107100.0,103028.57142857143,-3.8015206082432917
2024-12-30,2025-01-10,096770,BEAR,112000.0,125886.98979591836,12.399098032069961
2025-01-02,2025-01-10,017670,BEAR,56100.0,55100.0,-1.7825311942959003
2025-01-03,2025-01-10,000810,BEAR,356500.0,359000.0,0.7012622720897616
2025-01-06,2025-01-13,030200,BEAR,44200.0,43650.0,-1.244343891402715
2025-01-20,2025-02-03,012330,BEAR,244000.0,258500.0,5.942622950819672
2025-01-23,2025-02-03,030200,BEAR,45650.0,46754.0,2.4184008762322016
2024-12-30,2025-02-11,024110,BEAR,14330.0,15064.1,5.122819260293094
2025-02-04,2025-02-11,096770,BEAR,123400.0,122134.4755730493,-1.025546537237192
2025-02-10,2025-02-28,030200,BEAR,45850.0,46948.0,2.3947655398037075
2025-02-12,2025-02-28,012330,BULL,242500.0,257500.0,6.185567010309279
2025-02-12,2025-02-28,096770,BULL,121900.0,129186.80417203797,5.97769005089251
2025-02-12,2025-02-28,005380,BULL,198100.0,198600.0,0.2523977788995457
2025-03-14,2025-03-19,096770,NEUTRAL,132000.0,124392.85714285714,-5.762987012987011
2025-03-14,2025-03-27,000810,NEUTRAL,377000.0,356000.0,-5.570291777188329
2025-02-12,2025-03-28,024110,BULL,15270.0,14490.0,-5.1080550098231825
2025-03-19,2025-03-28,012330,BULL,270000.0,266923.6111111111,-1.1394032921810653
2025-03-14,2025-03-31,009150,NEUTRAL,137400.0,132200.0,-3.7845705967976713
2025-03-14,2025-03-31,030200,NEUTRAL,49100.0,49300.0,0.40733197556008144
2025-03-27,2025-03-31,004020,NEUTRAL,26450.0,24863.0,-6.0
2025-03-28,2025-03-31,096770,NEUTRAL,121000.0,113740.0,-6.0
2025-04-01,2025-04-03,096770,BEAR,110100.0,102800.0,-6.630336058128973
2025-04-01,2025-04-03,009150,BEAR,128700.0,123058.92857142858,-4.383116883116877
2025-03-28,2025-04-04,000810,NEUTRAL,357000.0,354000.0,-0.8403361344537815
2025-03-31,2025-04-07,024110,BEAR,14220.0,14000.0,-1.5471167369901548
2025-04-01,2025-04-07,004020,BEAR,24600.0,23124.0,-6.0
2025-04-23,2025-06-10,015760,NEUTRAL,25200.0,27521.853741496598,9.213705323399198
2025-06-10,2025-06-16,004020,BULL,30650.0,28876.785714285714,-5.78536471684922
2025-04-17,2025-08-11,023530,BEAR,62400.0,67669.34523809524,8.44446352258852
2025-04-17,2025-08-12,030200,BEAR,49050.0,54600.0,11.314984709480122
2025-06-16,2025-08-12,015760,BULL,27550.0,38205.0,38.675136116152444
2025-08-12,2025-08-28,005490,NEUTRAL,306000.0,290732.14285714284,-4.989495798319333
2025-08-28,2025-10-10,015760,NEUTRAL,37100.0,34874.0,-6.0
2025-10-13,2025-11-05,004020,BULL,32900.0,31351.785714285714,-4.705818497611812
2025-04-17,2025-11-21,005930,BEAR,55100.0,95600.0,73.502722323049
2025-04-17,2025-11-21,012330,BEAR,238500.0,294300.0,23.39622641509434
2025-08-11,2025-11-21,000810,BULL,438500.0,476000.0,8.551881413911062
2025-08-12,2025-11-21,005380,NEUTRAL,213000.0,255000.0,19.718309859154928
2025-11-05,2025-11-24,010130,BULL,1002000.0,1080000.0,7.784431137724551
2025-11-24,2025-12-18,005380,NEUTRAL,257500.0,280500.0,8.932038834951456
2025-11-24,2025-12-18,051910,NEUTRAL,358500.0,344000.0,-4.044630404463041
2025-11-24,2025-12-18,096770,NEUTRAL,111300.0,107640.0,-3.288409703504043
2025-11-24,2025-12-18,015760,NEUTRAL,48200.0,48690.0,1.016597510373444
2025-12-18,2026-02-24,024110,NEUTRAL,20700.0,26800.0,29.468599033816425
2026-02-24,2026-02-27,015760,BULL,62800.0,59032.0,-6.0
2026-02-27,2026-03-03,066570,BULL,145700.0,136958.0,-6.0
2025-11-24,2026-03-04,005930,NEUTRAL,96700.0,184200.0,90.4860392967942
2025-12-18,2026-03-04,033780,NEUTRAL,143600.0,160000.0,11.420612813370473
2025-12-18,2026-03-04,012330,NEUTRAL,352000.0,437500.0,24.289772727272727
2025-12-18,2026-03-04,009150,NEUTRAL,254000.0,387000.0,52.362204724409445
2026-03-04,2026-03-05,010950,NEUTRAL,126500.0,118910.0,-6.0
2026-03-11,2026-03-16,000810,BULL,497500.0,466000.0,-6.331658291457286
2026-03-04,2026-03-23,015760,NEUTRAL,45550.0,45540.0,-0.02195389681668496
2026-03-04,2026-03-23,023530,NEUTRAL,92100.0,105030.0,14.039087947882736
2026-03-04,2026-03-23,066570,NEUTRAL,109000.0,110250.0,1.146788990825688
2026-03-16,2026-03-24,055550,BULL,90000.0,88920.0,-1.2
2026-03-23,2026-05-20,004020,NEUTRAL,34500.0,37650.0,9.130434782608695
2026-03-04,2026-05-28,005490,NEUTRAL,321500.0,406500.0,26.43856920684292
2026-03-23,2026-05-29,010950,NEUTRAL,106000.0,103125.0,-2.7122641509433962
2026-05-28,2026-06-02,009150,BULL,1849000.0,1738060.0,-6.0
2026-05-29,2026-06-02,004020,BULL,40150.0,37741.0,-6.0
2026-06-02,2026-06-04,066570,BULL,392500.0,358000.0,-8.789808917197451
2026-03-24,2026-06-05,017670,NEUTRAL,76600.0,107434.77247295785,40.25427215790842
2026-06-02,2026-06-05,005490,BULL,399000.0,375060.0,-6.0
2026-06-04,2026-06-05,004020,BULL,38050.0,35767.0,-6.0
2026-03-23,2026-06-08,033780,NEUTRAL,151800.0,173214.52098626012,14.107062573293886
2026-05-20,2026-06-08,096770,BULL,115500.0,107100.0,-7.2727272727272725
2026-06-08,2026-06-09,066570,NEUTRAL,268000.0,251920.0,-6.0
2026-06-08,2026-06-10,005380,NEUTRAL,639000.0,600660.0,-6.0
2026-06-08,2026-06-11,004020,NEUTRAL,33300.0,31302.0,-6.0
2026-06-11,2026-06-12,023530,BULL,202000.0,189880.0,-6.0
2026-06-08,2026-06-23,000270,NEUTRAL,151400.0,142316.0,-6.0
2026-06-11,2026-06-23,005380,BULL,597000.0,561180.0,-6.0
2026-06-11,2026-06-23,005490,BULL,358000.0,336520.0,-6.0
2026-06-12,2026-06-26,000810,BULL,654000.0,614760.0,-6.0
2026-06-23,2026-06-26,012330,BULL,510000.0,479400.0,-6.0
2026-06-08,2026-06-29,009150,NEUTRAL,1664000.0,2059000.0,23.737980769230766
2026-06-23,2026-06-30,005930,BULL,310000.0,323500.0,4.354838709677419
2026-06-23,2026-07-02,017670,BULL,89900.0,85500.0,-4.894327030033371
2026-06-26,2026-07-02,066570,BULL,195900.0,184146.0,-6.0
2026-06-26,2026-07-03,005380,BULL,480500.0,462600.0,-3.72528616024974
2026-07-03,2026-07-07,066570,NEUTRAL,191000.0,179540.0,-6.0
2026-06-30,2026-07-08,023530,NEUTRAL,169700.0,166950.0,-1.6205067766647023
2026-07-07,2026-07-08,009150,NEUTRAL,1648000.0,1544000.0,-6.310679611650485
2026-06-29,2026-07-09,000810,NEUTRAL,625000.0,627300.0,0.368
2026-07-02,2026-07-09,012330,NEUTRAL,492000.0,475200.0,-3.414634146341464
2026-07-08,2026-07-09,066570,NEUTRAL,195800.0,184052.0,-6.0
2026-07-08,2026-07-13,005930,NEUTRAL,277500.0,260849.99999999997,-6.00000000000001
2026-07-09,2026-07-13,009150,NEUTRAL,1493000.0,1403420.0,-6.0
2026-07-09,2026-07-14,023530,NEUTRAL,158400.0,148896.0,-6.0
